locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
526283,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,04TH ST: ELLIS ST \ MARKET ST \ STOCKTON ST intersection,800 MARKET ST,329001,329,1,14MFF-0050,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.78546975,-122.4066158,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0050&ExportPDF=1&Filename=14MFF-0050_schedule.pdf,,6/2/14 15:20,Mar 13 2014  3:34PM,1,3/15/15 0:00,"(37.7854697602654, -122.406615761063)"
526164,"Off the Grid Services, LLC",Truck,254000,04TH ST: HOWARD ST to CLEMENTINA ST (200 - 267),250 04TH ST,3733008,3733,8,14MFF-0037,APPROVED,everything except for hot dogs,6012012.497,2112922.911,37.78236012,-122.402096,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0037&ExportPDF=1&Filename=14MFF-0037_schedule.pdf,,3/13/14 14:48,Mar 13 2014 12:43PM,0,3/15/15 0:00,"(37.782360134796, -122.402095994553)"
554534,Steve's Mobile Deli,Truck,258000,04TH ST: CLARA ST to HARRISON ST \ I-80 W ON RAMP (368 - 427),390 04TH ST,3752011A,3752,011A,14MFF-0107,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6012592.22,2112350.039,37.78081949,-122.4000502,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0107&ExportPDF=1&Filename=14MFF-0107_schedule.pdf,,6/24/14 13:55,Jun 24 2014  1:49PM,1,3/15/15 0:00,"(37.7808195007795, -122.400050152129)"
526305,"Kabob Trolley, LLC",Push Cart,267001,04TH ST: TOWNSEND ST to KING ST (700 - 799),298 KING ST,8702606,8702,606,14MFF-0051,APPROVED,Gyros: Kebobs: refreshments and dessert,6014485.063,2111154.518,37.77764221,-122.3934181,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0051&ExportPDF=1&Filename=14MFF-0051_schedule.pdf,,3/13/14 16:31,Mar 13 2014  4:18PM,0,3/15/15 0:00,"(37.7776422222931, -122.393418145922)"
541455,Betty McGee Creole,Truck,19983000,04TH ST: MISSION ROCK ST to CHINA BASIN ST (1200 - 1299),1201 04TH ST,8711028,8711,28,14MFF-0099,APPROVED,Cajun: PoBoy Sandwiches: Salmon: Shrimp: Catfish: Oysters: Sausages: Gumbo: Fries: Salad: Pies: Cookies: Cake: Chips: Beignets: Waffles: Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0099&ExportPDF=1&Filename=14MFF-0099_schedule.pdf,,5/9/14 14:03,May  9 2014  1:50PM,0,3/15/15 0:00,
525842,May Catering,Truck,19984000,04TH ST: CHINA BASIN ST to MISSION BAY BLVD (1300 - 1399),1322 04TH ST,1758 035,1758,35,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,5994967.667,2106540.921,37.76387076,-122.4606006,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7638707739625, -122.460600563868)"
526468,DO UC US Mobile Catering,Truck,19986000,04TH ST: MISSION BAY BLVD to NELSON RISING LN (1400 - 1499),1420 04TH ST,8716001,8716,1,14MFF-0060,APPROVED,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,6015098.414,2108321.616,37.76989775,-122.3910983,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0060&ExportPDF=1&Filename=14MFF-0060_schedule.pdf,,3/14/14 13:47,Mar 14 2014  1:44PM,1,3/15/15 0:00,"(37.7698977626866, -122.391098279625)"
528310,Subs on Hubs,Truck,302000,05TH ST: HARRISON ST \ I-80 W OFF RAMP to PERRY ST (400 - 449),400 05TH ST,3760001,3760,1,14MFF-0070,APPROVED,Italian subs: Cuban sandwich: Gyro,6012059.645,2111592.733,37.77871039,-122.4018394,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0070&ExportPDF=1&Filename=14MFF-0070_schedule.pdf,,3/20/14 11:57,Mar 20 2014 11:48AM,0,3/15/15 0:00,"(37.7787104056829, -122.40183935032)"
527273,Eva's Catering,Truck,305000,05TH ST: WELSH ST to BRANNAN ST (530 - 599),530 05TH ST,3778001B,3778,001B,14MFF-0067,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012502.558,2110915.797,37.77687639,-122.4002596,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0067&ExportPDF=1&Filename=14MFF-0067_schedule.pdf,,3/18/14 16:07,Mar 18 2014  3:51PM,1,3/15/15 0:00,"(37.7768764025604, -122.400259575192)"
487180,"Off the Grid Services, LLC",Truck,307000,05TH ST: BLUXOME ST to TOWNSEND ST (650 - 699),670 05TH ST,3785002,3785,2,13MFF-0122,APPROVED,Everything,6013152.64,2110433.77,37.77558908,-122.3979769,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0122&ExportPDF=1&Filename=13MFF-0122_schedule.pdf,,5/1/14 9:40,Oct 16 2013  3:08PM,0,3/15/15 0:00,"(37.7755890937444, -122.397976906371)"
494439,Sinthya's Hot Dogs,Truck,335000,06TH ST: FOLSOM ST to SHIPLEY ST (300 - 330),301 06TH ST,3753122,3753,122,13MFF-0127,REQUESTED,Hot dogs: chips: soda: corn on the cob: french fries,6011119.423,2111514.075,37.7784419,-122.4050864,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0127&ExportPDF=1&Filename=13MFF-0127_schedule.pdf,,,Nov  4 2013  3:07PM,0,,"(37.7784419129936, -122.405086420942)"
521740,Linda's Catering,Truck,358000,07TH AVE: LINCOLN WAY to HUGO ST (1200 - 1246),1219 07TH AVE,1743003,1743,3,14MFF-0013,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,5993824.943,2107157.162,37.76549699,-122.4645976,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0013&ExportPDF=1&Filename=14MFF-0013_schedule.pdf,,3/6/14 15:59,Mar  6 2014  3:53PM,1,3/15/15 0:00,"(37.765497001414, -122.464597619561)"
526400,Munch A Bunch,Truck,373000,07TH ST: CLEVELAND ST to HARRISON ST (314 - 399),355 07TH ST,3754 018,3754,18,14MFF-0055,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6010570.267,2110774.843,37.77638143,-122.4069341,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0055&ExportPDF=1&Filename=14MFF-0055_schedule.pdf,,3/14/14 11:16,Mar 14 2014 11:04AM,1,3/15/15 0:00,"(37.7763814397779, -122.406934051616)"
526077,F & C Catering,Truck,379000,07TH ST: BERRY ST to CHANNEL ST (851 - 999),900 07TH ST,3807001,3807,1,14MFF-0029,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6012496.24,2108349.269,37.76982893,-122.4001011,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0029&ExportPDF=1&Filename=14MFF-0029_schedule.pdf,,3/13/14 11:21,Mar 13 2014 11:06AM,1,3/15/15 0:00,"(37.7698289474925, -122.400101143033)"
437200,Natan's Catering,Truck,381000,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,3820002,3820,2,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6012967.316,2107764.443,37.76824939,-122.3984307,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,4/12/13 14:43,Apr 12 2013  2:33PM,1,3/15/14 0:00,"(37.7682494005857, -122.398430650204)"
543475,Natan's Catering,Truck,381000,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,3820002,3820,2,14MFF-0100,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6012967.316,2107764.443,37.76824939,-122.3984307,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0100&ExportPDF=1&Filename=14MFF-0100_schedule.pdf,,5/19/14 12:58,May 19 2014 12:45PM,1,3/15/15 0:00,"(37.7682494005857, -122.398430650204)"
528312,Subs on Hubs,Truck,412000,08TH ST: FOLSOM ST to RINGOLD ST (300 - 341),333 08TH ST,3755056,3755,56,14MFF-0070,APPROVED,Italian subs: Cuban sandwich: Gyro,6009851.369,2110277.469,37.7749755,-122.4093858,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0070&ExportPDF=1&Filename=14MFF-0070_schedule.pdf,,3/20/14 11:57,Mar 20 2014 11:48AM,0,3/15/15 0:00,"(37.7749755136073, -122.409385823184)"
526453,Mini Mobile Food Catering,Truck,414000,08TH ST: HERON ST to HARRISON ST (350 - 399),350 08TH ST,3756003,3756,3,14MFF-0059,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6009763.073,2109812.608,37.77369415,-122.4096584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0059&ExportPDF=1&Filename=14MFF-0059_schedule.pdf,,3/14/14 13:11,Mar 14 2014  1:05PM,1,3/15/15 0:00,"(37.7736941662617, -122.409658441346)"
550723,Two G's Catering,Truck,416000,08TH ST: BRYANT ST to BRANNAN ST (500 - 599),599 08TH ST,3780007A,3780,007A,14MFF-0104,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6010905.634,2109124.318,37.77186823,-122.4056576,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0104&ExportPDF=1&Filename=14MFF-0104_schedule.pdf,,6/12/14 11:57,Jun 12 2014 11:47AM,1,3/15/15 0:00,"(37.7718682395557, -122.405657636241)"
509487,Sun Rise Catering,Truck,417000,08TH ST: BRANNAN ST to TOWNSEND ST (600 - 699),699 08TH ST,3783009,3783,9,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6011509.501,2108803.834,37.771022,-122.4035463,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7710220130332, -122.403546254174)"
509479,Sun Rise Catering,Truck,446000,09TH ST: LARKIN ST \ MARKET ST to JESSIE ST (1 - 55),55 09TH ST,3701066,3701,66,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6008215.236,2111083.648,37.77709727,-122.4151027,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7770972846803, -122.415102651351)"
576761,Senor Sisig,Truck,480000,10TH ST: FELL ST \ MARKET ST \ POLK ST to STEVENSON ST (1 - 18),8 10TH ST,3507041,3507,41,14MFF-0116,REQUESTED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,6007585.376,2110633.378,37.77582552,-122.4172496,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0116&ExportPDF=1&Filename=14MFF-0116_schedule.pdf,,,Jul 15 2014  3:34PM,0,,"(37.7758255335431, -122.417249626633)"
532508,May Sun Kitchen,Truck,489000,10TH ST: SHERIDAN ST to HARRISON ST (350 - 399),380 10TH ST,3520087,3520,87,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6009126.439,2109082.537,37.77165385,-122.4118091,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.7716538651567, -122.411809068514)"
525917,John's Catering #5,Truck,513000,11TH ST: KISSLING ST to BURNS PL (236 - 276),251 11TH ST,3517015,3517,15,14MFF-0023,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6008438.954,2109403.583,37.77249678,-122.4142098,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0023&ExportPDF=1&Filename=14MFF-0023_schedule.pdf,,3/12/14 14:25,Mar 12 2014  2:10PM,1,3/15/15 0:00,"(37.7724967915948, -122.414209845157)"
526446,Mini Mobile Food Catering,Truck,515000,11TH ST: FOLSOM ST to HARRISON ST (300 - 399),355 11TH ST,3520027,3520,27,14MFF-0059,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6008817.805,2109020.872,37.77146722,-122.4128723,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0059&ExportPDF=1&Filename=14MFF-0059_schedule.pdf,,3/14/14 13:11,Mar 14 2014  1:05PM,1,3/15/15 0:00,"(37.7714672296901, -122.4128722942)"
526489,Smokin Warehouse Barbecue,Truck,24388000,12TH ST: MISSION ST \ OTIS ST \ SOUTH VAN NESS AVE intersection,1655 MISSION ST,3514119,3514,119,14MFF-0061,APPROVED,BBQ Sandwiches: BBQ lunch platters: sides (corn bread: beans: chili: potato salad: coleslaw): water: sodas: energy drinks: housemade iced tea.,6007105.134,2109091.101,37.77156377,-122.4188015,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0061&ExportPDF=1&Filename=14MFF-0061_schedule.pdf,,3/14/14 14:16,Mar 14 2014  2:05PM,0,3/15/15 0:00,"(37.771563780123, -122.418801505429)"
526401,Munch A Bunch,Truck,546000,12TH ST: ISIS ST to BERNICE ST (332 - 365),333 12TH ST,3521022,3521,22,14MFF-0055,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6008484.985,2108791.319,37.77081823,-122.4140073,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0055&ExportPDF=1&Filename=14MFF-0055_schedule.pdf,,3/14/14 11:16,Mar 14 2014 11:04AM,1,3/15/15 0:00,"(37.770818243789, -122.414007297587)"
525908,John's Catering #5,Truck,581000,14TH ST: SHOTWELL ST to SOUTH VAN NESS AVE (139 - 199),164 14TH ST,3530048,3530,48,14MFF-0023,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6007633.112,2108061.068,37.76876525,-122.4169022,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0023&ExportPDF=1&Filename=14MFF-0023_schedule.pdf,,3/12/14 14:25,Mar 12 2014  2:10PM,1,3/15/15 0:00,"(37.7687652647502, -122.416902205943)"
526380,Daniel's Catering,Truck,25871000,14TH ST: DOLORES ST intersection,2001 MARKET ST,3535001,3535,1,14MFF-0054,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,6004679.693,2107959.664,37.76832025,-122.4271106,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0054&ExportPDF=1&Filename=14MFF-0054_schedule.pdf,,3/17/14 13:42,Mar 14 2014 10:36AM,1,3/15/15 0:00,"(37.7683202633027, -122.427110643945)"
487908,"Mr. Nice, LLC",Truck,635000,15TH ST: RHODE ISLAND ST to HENRY ADAMS ST \ KANSAS ST (200 - 299),235 15TH ST,3936001,3936,1,13MFF-0123,REQUESTED,100% Grass fed beef hot dogs: wellshire bacon wrapped hot dogs: beef & heirloom pork spicy link: smoked pork bratwurst: organic chicken apple sausage: Irish breakfast rolls: sandwiches: various sides (fries: potato salad: coleslaw: salad) & ice cream.,6011601.833,2107328.694,37.76697676,-122.4031231,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0123&ExportPDF=1&Filename=13MFF-0123_schedule.pdf,,,Oct 18 2013  2:42PM,0,,"(37.7669767702637, -122.403123093919)"
526846,Fins on the Hoof / Saveurs,Truck,24214000,15TH ST: FLORIDA ST intersection,201 ALABAMA ST,3924 006,3924,6,14MFF-0064,APPROVED,Seafood: meats and desserts,6009014.746,2107680.473,37.76779784,-122.4120963,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0064&ExportPDF=1&Filename=14MFF-0064_schedule.pdf,,3/17/14 14:06,Mar 17 2014  2:03PM,0,3/15/15 0:00,"(37.7677978574116, -122.412096318851)"
525808,May Catering,Truck,697000,16TH ST: 03RD ST to 04TH ST (500 - 599),500 16TH ST,3810007,3810,7,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,
437199,Natan's Catering,Truck,698000,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,8718001,8718,1,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015149.302,2107435.061,37.76746629,-122.3908603,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,4/12/13 14:43,Apr 12 2013  2:33PM,1,3/15/14 0:00,"(37.7674663009377, -122.390860289421)"
543474,Natan's Catering,Truck,698000,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,8718001,8718,1,14MFF-0100,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015149.302,2107435.061,37.76746629,-122.3908603,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0100&ExportPDF=1&Filename=14MFF-0100_schedule.pdf,,5/19/14 12:58,May 19 2014 12:45PM,1,3/15/15 0:00,"(37.7674663009377, -122.390860289421)"
525802,May Catering,Truck,699001,16TH ST: OWENS ST to 07TH ST \ MISSISSIPPI ST (700 - 899),Assessors Block 8727/Lot005,8727005,8727,5,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014460.137,2106764.375,37.76558647,-122.3931971,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7655864819421, -122.393197101156)"
526450,Mini Mobile Food Catering,Truck,699001,16TH ST: OWENS ST to 07TH ST \ MISSISSIPPI ST (700 - 899),701 16TH ST,8723001,8723,1,14MFF-0059,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0059&ExportPDF=1&Filename=14MFF-0059_schedule.pdf,,3/14/14 13:11,Mar 14 2014  1:05PM,1,3/15/15 0:00,
525818,May Catering,Truck,702000,16TH ST: DAGGETT ST \ MISSOURI ST to CONNECTICUT ST (1000 - 1099),1006 16TH ST,3833002,3833,2,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013316.557,2107189.386,37.76668986,-122.3971823,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7666898711804, -122.397182322771)"
512358,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,711000,16TH ST: KANSAS ST to VERMONT ST (1700 - 1799),1700 16TH ST,3935005,3935,5,14MFF-0002,APPROVED,Multiple Trucks - Everything,6011356.434,2107057.15,37.76621745,-122.4039528,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0002&ExportPDF=1&Filename=14MFF-0002_schedule.pdf,,10/22/14 15:57,Jan 24 2014  9:13AM,0,3/15/15 0:00,"(37.7662174644741, -122.403952784111)"
532708,M M Catering,Truck,716000,16TH ST: HAMPSHIRE ST to BRYANT ST (2200 - 2399),Assessors Block 3930A/Lot002,3930A002,3930A,2,14MFF-0093,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6009824.81,2107195.241,37.76651093,-122.4092601,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0093&ExportPDF=1&Filename=14MFF-0093_schedule.pdf,,4/9/14 15:20,Apr  9 2014  3:11PM,1,3/15/15 0:00,"(37.7665109407022, -122.40926014492)"
525820,May Catering,Truck,718000,16TH ST: FLORIDA ST to ALABAMA ST (2500 - 2599),2500 16TH ST,3927004,3927,4,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009037.016,2106959.859,37.76582045,-122.4119684,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7658204682777, -122.411968357902)"
417967,Doc's of the Bay,Truck,731000,16TH ST: CALEDONIA ST to VALENCIA ST (3072 - 3099),3092 16TH ST,3554016,3554,16,13MFF-0001,EXPIRED,Burgers: French Fries: Black Bean Burgers: Mac and Cheese: drinks,6006249.865,2106782.214,37.76517592,-122.4215959,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0001&ExportPDF=1&Filename=13MFF-0001_schedule.pdf,,3/14/13 16:51,Jan 22 2013  2:26PM,0,3/15/14 0:00,"(37.7651759308624, -122.421595922088)"
456842,Panchita's No. 2,Push Cart,731000,16TH ST: CALEDONIA ST to VALENCIA ST (3072 - 3099),3091 16TH ST,3569049,3569,49,13MFF-0114,APPROVED,Pupusas,6006244.537,2106614.027,37.76471381,-122.4216024,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0114&ExportPDF=1&Filename=13MFF-0114_schedule.pdf,,8/7/14 12:10,Jun 25 2013  9:28AM,0,3/15/15 0:00,"(37.764713828617, -122.42160240414)"
